,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1978,MI,65943.5,18.801685403080583,0.5222690389744606,9.87,Wyoming,69.30829000659442,3.4654145003297208,194304.3333333333,Kent County,415.0,1132.5,0.0147895492632926,0.0054188854698731,0.0202084347331658,Michigan,Kent County,636376.0,313134.0,323242.0,450147.0,321583.0,11.3,72.49,10.25,0.27,2.6,0.02,58986.54,28651.24,14.94,18.24,34.82,16.83,23.09,7.65,17.62,79.35,10.06,2.58,2.35,1.61,4.06,21.08,88.22,7.0,4.65,0.12,5.81
1979,MI,65943.5,18.801685403080583,0.5222690389744606,9.87,Ypsilanti,36.05749236521717,1.8028746182608586,259008.75,Washtenaw County,305.5,530.5,0.0263580331330745,0.0151952809654505,0.0415533140985251,Michigan,Washtenaw County,361509.0,178949.0,182560.0,269886.0,183919.0,4.64,69.18,13.3,0.18,8.32,0.03,71516.75,37016.58,16.36,12.2,51.12,16.43,18.64,4.57,9.23,71.31,8.1,5.43,6.71,2.35,6.11,23.47,77.39,17.96,4.48,0.18,5.63
1980,MI,65943.5,18.801685403080583,0.5222690389744606,9.87,Zeeland,69.1769428174247,3.458847140871235,263008.0,Ottawa County,15.0,36.0,0.0065091742759523,0.0027128094798673,0.0092219837558196,Michigan,Ottawa County,280243.0,138250.0,141993.0,204444.0,143295.0,7.92,86.63,1.13,0.26,2.25,0.0,66686.4,30684.91,8.73,9.88,35.85,15.08,21.79,8.21,19.05,83.86,8.35,0.61,2.03,1.32,3.83,20.79,85.96,8.77,5.18,0.09,4.16
1981,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Akeley,112.59588463660113,5.629794231830056,200396.5,Hubbard County,2.0,10.0,0.0222222222222222,0.0044444444444444,0.0266666666666666,Minnesota,Hubbard County,20743.0,10411.0,10332.0,16293.0,9611.0,1.93,94.07,0.54,1.76,0.41,0.0,53087.29,28600.86,10.14,15.07,32.79,20.53,20.71,12.33,13.67,78.91,8.74,0.54,3.61,1.11,7.07,21.96,73.29,17.26,9.11,0.36,4.0
1982,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Annandale,69.10527265623915,3.4552636328119575,316778.5833333334,Wright County,7.0,15.0,0.0041911148365465,0.0019558535903883,0.0061469684269348,Minnesota,Wright County,131130.0,66046.0,65084.0,92233.0,70509.0,3.12,93.19,1.04,0.36,0.94,0.01,75204.0,32859.59,5.72,6.05,33.05,14.68,24.01,12.14,16.11,82.88,8.55,0.74,1.41,1.6,4.81,29.95,85.49,8.79,5.55,0.18,3.81
1983,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Anoka,78.68922235064741,3.9344611175323707,271608.3333333333,Anoka County,46.5,272.5,0.0155050471191293,0.0026453634526757,0.0181504105718051,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
1984,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Apple Valley,72.03258066367721,3.6016290331838605,319798.0,Dakota County,78.5,1008.5,0.018128660474212,0.0014117745577325,0.0195404350319445,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
1985,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Austin,55.62852515842111,2.781426257921056,130116.20833333333,Mower County,80.5,473.0,0.0186712957851887,0.0031778149353869,0.0218491107205757,Minnesota,Mower County,39386.0,19742.0,19644.0,27587.0,19157.0,9.93,82.5,3.07,0.15,2.4,0.0,56441.82,29385.91,12.38,14.75,29.55,17.14,20.28,11.28,21.78,79.16,10.7,1.84,2.95,2.12,3.24,17.77,83.84,10.32,5.78,0.07,5.03
1986,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Bayport,53.45997641491794,2.672998820745897,344684.625,Washington County,0.0,18.0,0.0047095761381475,0.0,0.0047095761381475,Minnesota,Washington County,250979.0,124207.0,126772.0,182534.0,133811.0,3.79,83.56,4.72,0.75,4.57,0.06,90946.29,40556.72,5.27,7.08,45.49,14.9,23.16,6.62,9.81,83.19,7.29,2.22,1.15,0.92,5.23,25.88,83.13,12.43,4.36,0.08,3.55
1987,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Becker,84.79424667219129,4.239712333609565,300229.3333333334,Sherburne County,4.0,31.5,0.0062514674158826,0.0007972106098304,0.007048678025713,Minnesota,Sherburne County,92024.0,46991.0,45033.0,65875.0,49701.0,2.46,91.8,2.51,0.41,1.08,0.02,82902.91,32966.55,6.71,9.62,34.87,15.83,23.18,10.6,15.52,83.75,8.14,1.23,0.55,1.45,4.91,31.93,85.08,10.15,4.56,0.21,3.61
1988,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Belle Plaine,65.86176044263338,3.293088022131669,288639.4583333334,Scott County,9.0,64.0,0.0088924916543903,0.0012499966765143,0.0101424883309046,Minnesota,Scott County,141463.0,70509.0,70954.0,96943.0,77624.0,5.49,81.52,3.45,0.86,5.83,0.0,92189.62,37430.33,6.39,7.14,39.68,14.64,23.6,8.83,13.21,83.33,7.33,2.04,1.08,0.82,5.39,25.88,86.95,9.17,3.73,0.13,3.74
1989,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Big Lake,72.56641207350131,3.6283206036750655,285866.8333333333,Sherburne County,5.0,57.0,0.004863066291272,0.0004265847623922,0.0052896510536643,Minnesota,Sherburne County,92024.0,46991.0,45033.0,65875.0,49701.0,2.46,91.8,2.51,0.41,1.08,0.02,82902.91,32966.55,6.71,9.62,34.87,15.83,23.18,10.6,15.52,83.75,8.14,1.23,0.55,1.45,4.91,31.93,85.08,10.15,4.56,0.21,3.61
1990,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Blaine,69.92158611725104,3.496079305862552,310771.9583333334,Anoka County,82.0,1434.0,0.0213606149858413,0.0012214187129706,0.0225820336988119,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
1991,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Bloomington,71.33113773395304,3.566556886697652,320060.7916666667,Hennepin County,264.5,2993.5,0.0352418310057409,0.0031135899495536,0.0383554209552946,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
1992,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Braham,65.01333454164131,3.2506667270820655,194085.75,Kanabec County,1.5,16.5,0.0090051610396011,0.000819149163049,0.0098243102026501,Minnesota,Kanabec County,15948.0,8101.0,7847.0,12432.0,7655.0,1.58,95.12,0.45,0.95,0.43,0.0,50973.0,26290.5,11.65,16.18,27.45,22.05,18.75,14.1,17.65,78.97,12.75,0.68,2.35,1.38,3.88,31.32,78.8,14.15,7.0,0.08,5.25
1993,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Brooklyn Center,70.91020254052502,3.545510127026251,253394.375,Hennepin County,163.0,1107.0,0.0362956733682833,0.0053483445955725,0.0416440179638558,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
1994,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Brooklyn Park,60.54660940584733,3.0273304702923665,290175.7916666666,Hennepin County,351.0,2662.5,0.033101101494742,0.0043647306227536,0.0374658321174956,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
1995,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Buffalo,57.95709095254821,2.8978545476274102,300388.125,Wright County,6.0,131.0,0.0077086030363657,0.0003530657879251,0.0080616688242909,Minnesota,Wright County,131130.0,66046.0,65084.0,92233.0,70509.0,3.12,93.19,1.04,0.36,0.94,0.01,75204.0,32859.59,5.72,6.05,33.05,14.68,24.01,12.14,16.11,82.88,8.55,0.74,1.41,1.6,4.81,29.95,85.49,8.79,5.55,0.18,3.81
1996,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Burnsville,77.12569885316137,3.8562849426580685,321586.625,Dakota County,132.0,1587.0,0.0254526791871822,0.0021170470401437,0.0275697262273259,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
1997,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Cambridge,66.93939388096032,3.346969694048016,248180.0909090909,Isanti County,8.5,380.5,0.0403848815002026,0.0008976902241892,0.0412825717243919,Minnesota,Isanti County,38584.0,19491.0,19093.0,28958.0,19857.0,1.8,94.69,0.51,0.26,0.91,0.01,66201.5,30449.62,7.41,8.02,29.9,14.24,23.96,14.26,17.62,81.12,10.95,0.95,1.11,1.18,4.69,34.38,82.52,11.71,5.65,0.1,5.31
1998,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Cannon Falls,54.22530137244964,2.711265068622482,231453.0,Goodhue County,4.5,80.0,0.0198316964470344,0.0011140558871779,0.0209457523342123,Minnesota,Goodhue County,46138.0,23014.0,23124.0,34895.0,23976.0,2.88,93.17,0.93,0.73,0.58,0.0,64577.6,34283.6,10.14,15.44,35.67,17.74,19.97,10.89,15.71,80.78,7.49,1.36,3.98,1.05,5.28,24.43,81.38,10.51,7.97,0.12,4.06
1999,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Champlin,70.9324224286958,3.5466211214347902,301683.2083333334,Hennepin County,21.0,255.5,0.0100632648074695,0.0008275564172626,0.0108908212247322,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2000,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Chaska,58.423823159725174,2.9211911579862586,370889.0,Carver County,11.0,258.0,0.0094322377801338,0.0004021496727964,0.0098343874529302,Minnesota,Carver County,98799.0,49086.0,49713.0,69628.0,55757.0,3.43,90.6,1.38,0.16,2.73,0.01,105071.84,46293.16,3.72,3.09,47.81,12.99,24.58,6.06,8.59,82.51,6.7,2.07,1.13,0.91,6.69,26.35,85.57,8.97,5.35,0.13,2.49
2001,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Columbia Heights,80.66862826626559,4.033431413313279,258675.66666666666,Anoka County,91.5,516.5,0.0242848628958184,0.0043024547633159,0.0285873176591343,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
2002,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Coon Rapids,74.42408415066967,3.7212042075334835,272468.7083333334,Anoka County,122.5,1279.5,0.0202701691904347,0.0019407956199041,0.0222109648103388,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
2003,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Corcoran,82.02056993427428,4.101028496713714,467200.9166666666,Hennepin County,1.0,37.0,0.0054879857609018,0.0001483239394838,0.0056363097003856,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2004,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Cottage Grove,73.23997410159797,3.661998705079898,316687.2083333333,Washington County,29.0,508.0,0.0132989579419405,0.0007568482676055,0.0140558062095461,Minnesota,Washington County,250979.0,124207.0,126772.0,182534.0,133811.0,3.79,83.56,4.72,0.75,4.57,0.06,90946.29,40556.72,5.27,7.08,45.49,14.9,23.16,6.62,9.81,83.19,7.29,2.22,1.15,0.92,5.23,25.88,83.13,12.43,4.36,0.08,3.55
2005,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Crystal,74.80777200661886,3.740388600330943,270740.9166666666,Hennepin County,74.5,476.0,0.0208588521019931,0.0032709853627638,0.0241298374647569,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2006,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Dayton,70.63310575204383,3.5316552876021916,396419.125,Hennepin County,4.0,38.0,0.0049006964147536,0.0005158627805003,0.005416559195254,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2007,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Deephaven,100.17704706327524,5.008852353163762,779476.9166666667,Hennepin County,0.0,26.0,0.0066225165562913,0.0,0.0066225165562913,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2008,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Dundas,81.81262288768319,4.09063114438416,300651.4166666666,Rice County,1.0,27.0,0.016052318668252,0.0005945303210463,0.0166468489892984,Minnesota,Rice County,65251.0,33283.0,31968.0,47864.0,34378.0,8.4,83.87,4.02,0.29,2.12,0.04,62412.46,28953.38,11.45,16.56,35.62,17.01,20.72,9.48,17.15,73.26,8.11,0.49,3.68,1.7,12.74,22.05,82.65,10.83,6.32,0.21,3.52
2009,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Eagan,73.95009433491298,3.697504716745649,343961.7083333333,Dakota County,66.0,1660.0,0.0250925855944373,0.0009976570176101,0.0260902426120474,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
2010,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Eden Prairie,69.67204362567976,3.483602181283988,409312.0416666667,Hennepin County,42.5,934.5,0.0143042646280212,0.0006505358575197,0.014954800485541,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2011,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Edina,83.29472166987553,4.164736083493777,543494.5416666667,Hennepin County,40.0,984.5,0.0185165495712451,0.0007518883254771,0.0192684378967223,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2012,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Elk River,66.76456839540104,3.338228419770052,307172.875,Sherburne County,26.0,429.0,0.0167177817932011,0.0010123026474128,0.017730084440614,Minnesota,Sherburne County,92024.0,46991.0,45033.0,65875.0,49701.0,2.46,91.8,2.51,0.41,1.08,0.02,82902.91,32966.55,6.71,9.62,34.87,15.83,23.18,10.6,15.52,83.75,8.14,1.23,0.55,1.45,4.91,31.93,85.08,10.15,4.56,0.21,3.61
2013,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Elko New Market,79.13362848418384,3.9566814242091923,386994.0833333333,Scott County,1.0,20.0,0.0041666666666666,0.0002083333333333,0.004375,Minnesota,Scott County,141463.0,70509.0,70954.0,96943.0,77624.0,5.49,81.52,3.45,0.86,5.83,0.0,92189.62,37430.33,6.39,7.14,39.68,14.64,23.6,8.83,13.21,83.33,7.33,2.04,1.08,0.82,5.39,25.88,86.95,9.17,3.73,0.13,3.74
2014,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Faribault,79.34256420795444,3.967128210397722,234726.7916666667,Rice County,65.5,418.0,0.0174465529618401,0.0027338291369941,0.0201803820988343,Minnesota,Rice County,65251.0,33283.0,31968.0,47864.0,34378.0,8.4,83.87,4.02,0.29,2.12,0.04,62412.46,28953.38,11.45,16.56,35.62,17.01,20.72,9.48,17.15,73.26,8.11,0.49,3.68,1.7,12.74,22.05,82.65,10.83,6.32,0.21,3.52
2015,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Farmington,66.52760976475605,3.3263804882378025,323211.25,Dakota County,29.0,132.0,0.0056810845706907,0.0012481170647729,0.0069292016354637,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
2016,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Forest Lake,62.14814238225625,3.1074071191128128,331848.625,Washington County,32.0,577.0,0.0269625362370564,0.0014970348048517,0.0284595710419081,Minnesota,Washington County,250979.0,124207.0,126772.0,182534.0,133811.0,3.79,83.56,4.72,0.75,4.57,0.06,90946.29,40556.72,5.27,7.08,45.49,14.9,23.16,6.62,9.81,83.19,7.29,2.22,1.15,0.92,5.23,25.88,83.13,12.43,4.36,0.08,3.55
2017,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Fridley,72.21437052982012,3.6107185264910058,271034.5,Anoka County,103.5,1246.0,0.0446512959806021,0.0037087997752939,0.048360095755896,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
2018,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Golden Valley,88.70154028365637,4.435077014182818,382243.3333333334,Hennepin County,39.0,497.0,0.0228610855565777,0.0017939282428702,0.024655013799448,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2019,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Goodhue,62.78525085011558,3.139262542505779,227145.125,Goodhue County,0.0,7.0,0.00599846148339,0.0,0.00599846148339,Minnesota,Goodhue County,46138.0,23014.0,23124.0,34895.0,23976.0,2.88,93.17,0.93,0.73,0.58,0.0,64577.6,34283.6,10.14,15.44,35.67,17.74,19.97,10.89,15.71,80.78,7.49,1.36,3.98,1.05,5.28,24.43,81.38,10.51,7.97,0.12,4.06
2020,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Hastings,67.77328076972815,3.3886640384864073,277121.8333333334,Dakota County,22.0,329.0,0.0143323894576345,0.0009583968634284,0.0152907863210629,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
2021,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Hopkins,101.15445824592233,5.057722912296116,299267.875,Hennepin County,45.5,464.0,0.0251981805316719,0.0024726998636525,0.0276708803953244,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
2022,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Inver Grove Heights,63.8209974432028,3.19104987216014,306559.25,Dakota County,101.0,835.0,0.0232221820507828,0.0028089106432683,0.0260310926940512,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
2023,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Isanti,68.60485610347716,3.430242805173858,255550.6333333333,Isanti County,9.0,93.0,0.0141423357664233,0.0013686131386861,0.0155109489051094,Minnesota,Isanti County,38584.0,19491.0,19093.0,28958.0,19857.0,1.8,94.69,0.51,0.26,0.91,0.01,66201.5,30449.62,7.41,8.02,29.9,14.24,23.96,14.26,17.62,81.12,10.95,0.95,1.11,1.18,4.69,34.38,82.52,11.71,5.65,0.1,5.31
2024,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Jordan,77.9477258025831,3.8973862901291545,363478.5,Scott County,10.0,53.0,0.0081250958148091,0.0015330369461904,0.0096581327609995,Minnesota,Scott County,141463.0,70509.0,70954.0,96943.0,77624.0,5.49,81.52,3.45,0.86,5.83,0.0,92189.62,37430.33,6.39,7.14,39.68,14.64,23.6,8.83,13.21,83.33,7.33,2.04,1.08,0.82,5.39,25.88,86.95,9.17,3.73,0.13,3.74
2025,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Kenyon,57.636567814205996,2.8818283907102997,235586.3333333333,Goodhue County,0.0,4.5,0.0025122889622775,0.0,0.0025122889622775,Minnesota,Goodhue County,46138.0,23014.0,23124.0,34895.0,23976.0,2.88,93.17,0.93,0.73,0.58,0.0,64577.6,34283.6,10.14,15.44,35.67,17.74,19.97,10.89,15.71,80.78,7.49,1.36,3.98,1.05,5.28,24.43,81.38,10.51,7.97,0.12,4.06
2026,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Lakeville,68.02271843101174,3.401135921550587,402087.375,Dakota County,97.0,634.0,0.0089180217183368,0.0013644291903449,0.0102824509086817,Minnesota,Dakota County,414655.0,204016.0,210639.0,296543.0,231109.0,6.76,79.29,5.89,0.23,4.74,0.03,82693.0,38642.78,7.24,9.95,42.06,15.61,24.28,6.46,11.59,81.15,8.31,3.35,1.15,1.01,5.04,23.97,84.07,11.58,4.25,0.09,3.97
2027,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Lino Lakes,65.81960682273692,3.2909803411368457,366463.0,Anoka County,30.5,227.0,0.0100888477593096,0.0013581760214231,0.0114470237807327,Minnesota,Anoka County,344861.0,172482.0,172379.0,251328.0,187986.0,4.27,82.43,5.7,0.54,4.12,0.03,78137.99,33858.12,7.09,10.41,35.67,16.09,24.29,9.18,14.78,82.01,8.03,3.43,1.11,1.09,4.32,27.88,84.67,10.96,4.25,0.13,4.38
2028,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Little Falls,94.68302090993603,4.734151045496802,192122.5833333333,Morrison County,16.0,166.0,0.0193090613004536,0.0018611143422123,0.021170175642666,Minnesota,Morrison County,32880.0,16616.0,16264.0,24973.0,16502.0,1.58,96.19,0.49,0.24,0.42,0.0,53157.88,27556.38,11.64,13.95,28.61,19.23,19.94,13.19,19.02,79.78,9.12,0.56,3.08,1.41,6.05,26.98,77.99,11.85,9.38,0.76,4.8
2029,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Lonsdale,97.83720563595101,4.89186028179755,302726.2916666666,Rice County,0.0,15.0,0.0034356390288593,0.0,0.0034356390288593,Minnesota,Rice County,65251.0,33283.0,31968.0,47864.0,34378.0,8.4,83.87,4.02,0.29,2.12,0.04,62412.46,28953.38,11.45,16.56,35.62,17.01,20.72,9.48,17.15,73.26,8.11,0.49,3.68,1.7,12.74,22.05,82.65,10.83,6.32,0.21,3.52
2030,MN,81436.0,41.78537979987184,1.1607049944408845,10.33,Maple Grove,71.68679372258035,3.5843396861290175,347953.6666666666,Hennepin County,75.5,1258.5,0.0170018833241358,0.0010197421367352,0.018021625460871,Minnesota,Hennepin County,1224763.0,604629.0,620134.0,877093.0,674973.0,7.52,68.54,13.13,0.57,6.42,0.03,73940.0,40923.94,12.45,16.48,47.12,16.0,22.43,4.69,9.76,72.22,8.23,7.95,3.23,2.91,5.46,23.16,84.85,10.26,4.79,0.1,4.97
